month,day,weekday,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn,transactionID,sourceAccountID,targetAccountID,timestamp,fan_in_bins_2-3,fan_in_bins_3-inf,fan_out_bins_2-3,fan_out_bins_3-inf,degree_in_bins_2-3,degree_in_bins_3-inf,degree_out_bins_2-3,degree_out_bins_3-inf,scatter-gather_bins_2-3,scatter-gather_bins_3-inf,temp-cycle_bins_2-3,temp-cycle_bins_3-inf,source_fan_out,source_deg_out,source_ratio_out,source_avg_col3_out,source_sum_col3_out,source_var_col3_out,source_skew_col3_out,source_kurtosis_col3_out,source_fan_in,source_deg_in,source_ratio_in,source_avg_col3_in,source_sum_col3_in,source_var_col3_in,source_skew_col3_in,source_kurtosis_col3_in,dest_fan_out,dest_deg_out,dest_ratio_out,dest_avg_col3_out,dest_sum_col3_out,dest_var_col3_out,dest_skew_col3_out,dest_kurtosis_col3_out,dest_fan_in,dest_deg_in,dest_ratio_in,dest_avg_col3_in,dest_sum_col3_in,dest_var_col3_in,dest_skew_col3_in,dest_kurtosis_col3_in
9,2,Wednesday,outbound,OTHER,OTHER,other_expenses,other,other,900.0,65.0,16025.61,large,large_1,,,0,43.0,0.0,159.0,52145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,55.0,7.857142857142857,33103.181818181816,1820675.0,970024405.3851242,0.174385186491187,1.417659347762402,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52673,-0.6099360441125831,2.821914233525591
9,6,Sunday,outbound,OTHER,OTHER,commissions_bank_fees,other,other,2.0,65.0,16025.61,large,large_1,,,0,44.0,0.0,89.0,1427.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,55.0,7.857142857142857,33103.181818181816,1820675.0,970024405.3851242,0.174385186491187,1.417659347762402,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,204.0,22.666666666666668,863.5882352941176,176172.0,260320.35986159183,0.0859489307214686,1.7299882722524076
9,30,Wednesday,outbound,OTHER,OTHER,taxes,real_estate_assets,other,6.0,65.0,16025.61,large,large_1,,,0,45.0,0.0,221.0,82563.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,55.0,7.857142857142857,33103.181818181816,1820675.0,970024405.3851242,0.174385186491187,1.417659347762402,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,6.166666666666667,58482.16216216217,2163840.0,375175756.1358656,-0.1407989068848027,1.5573968333146928
10,1,Thursday,inbound,WIRE TRANSFER,BACS,income,pension,other,515.0,65.0,16025.61,large,large_1,,,0,46.0,0.0,160.0,27.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,55.0,7.857142857142857,33103.181818181816,1820675.0,970024405.3851242,0.174385186491187,1.417659347762402,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.5,35.285714285714285,741.0,287.3469387755102,-0.3527722050231137,1.6745855258910127
10,7,Wednesday,outbound,OTHER,OTHER,commissions_bank_fees,other,other,2.0,65.0,16025.61,large,large_1,,,0,47.0,0.0,89.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,55.0,7.857142857142857,33103.181818181816,1820675.0,970024405.3851242,0.174385186491187,1.417659347762402,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,204.0,22.666666666666668,863.5882352941176,176172.0,260320.35986159183,0.0859489307214686,1.7299882722524076
10,20,Tuesday,outbound,OTHER,OTHER,other_expenses,other,other,2000.0,65.0,16025.61,large,large_1,,,0,48.0,0.0,159.0,68356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,55.0,7.857142857142857,33103.181818181816,1820675.0,970024405.3851242,0.174385186491187,1.417659347762402,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52673,-0.6099360441125831,2.821914233525591
11,2,Monday,inbound,WIRE TRANSFER,BACS,income,pension,other,515.0,65.0,16025.61,large,large_1,,,0,49.0,0.0,160.0,47.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,55.0,7.857142857142857,33103.181818181816,1820675.0,970024405.3851242,0.174385186491187,1.417659347762402,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.5,35.285714285714285,741.0,287.3469387755102,-0.3527722050231137,1.6745855258910127
11,6,Friday,outbound,OTHER,OTHER,commissions_bank_fees,other,other,2.0,65.0,16025.61,large,large_1,,,0,50.0,0.0,89.0,1766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,55.0,7.857142857142857,33103.181818181816,1820675.0,970024405.3851242,0.174385186491187,1.417659347762402,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,204.0,22.666666666666668,863.5882352941176,176172.0,260320.35986159183,0.0859489307214686,1.7299882722524076
12,1,Tuesday,inbound,WIRE TRANSFER,BACS,income,pension,other,1186.0,65.0,16025.61,large,large_1,,,0,51.0,0.0,160.0,21.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,55.0,7.857142857142857,33103.181818181816,1820675.0,970024405.3851242,0.174385186491187,1.417659347762402,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.5,35.285714285714285,741.0,287.3469387755102,-0.3527722050231137,1.6745855258910127
12,6,Sunday,outbound,OTHER,OTHER,commissions_bank_fees,other,other,2.0,65.0,16025.61,large,large_1,,,0,52.0,0.0,89.0,1516.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,55.0,7.857142857142857,33103.181818181816,1820675.0,970024405.3851242,0.174385186491187,1.417659347762402,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,204.0,22.666666666666668,863.5882352941176,176172.0,260320.35986159183,0.0859489307214686,1.7299882722524076
12,16,Wednesday,outbound,OTHER,OTHER,other_expenses,other,other,1200.0,65.0,16025.61,large,large_1,,,0,53.0,0.0,159.0,46790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,55.0,7.857142857142857,33103.181818181816,1820675.0,970024405.3851242,0.174385186491187,1.417659347762402,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52673,-0.6099360441125831,2.821914233525591
12,31,Thursday,outbound,OTHER,OTHER,taxes,real_estate_assets,other,6.2,65.0,16025.61,large,large_1,,,0,54.0,0.0,221.0,68850.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,55.0,7.857142857142857,33103.181818181816,1820675.0,970024405.3851242,0.174385186491187,1.417659347762402,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,6.166666666666667,58482.16216216217,2163840.0,375175756.1358656,-0.1407989068848027,1.5573968333146928
1,4,Saturday,inbound,WIRE TRANSFER,BACS,income,pension,other,901.6,80.0,32454.89,local,local_1,,,0,57.0,1.0,160.0,58.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.5,35.285714285714285,741.0,287.3469387755102,-0.3527722050231137,1.6745855258910127
1,5,Sunday,outbound,OTHER,OTHER,taxes,other,other,8.6,80.0,32454.89,local,local_1,,,0,58.0,1.0,221.0,35023.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,6.166666666666667,58482.16216216217,2163840.0,375175756.1358656,-0.1407989068848027,1.5573968333146928
1,5,Sunday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,39.62,80.0,32454.89,local,local_1,,,0,59.0,1.0,203.0,44115.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,53348.66666666666,160046.0,245643600.22222224,0.679229628556963,1.4999999999999996
1,8,Wednesday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,420.0,80.0,32454.89,local,local_1,,,0,116360024.0,1.0,67.0,69893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,60998.16666666666,365989.0,172955871.1388889,-0.6834415161228204,1.650188506370802
1,9,Thursday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,23.94,80.0,32454.89,local,local_1,,,0,60.0,1.0,208.0,40515.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,62099.333333333336,745192.0,224618011.0555555,-0.4417780510734621,2.024205544826508
1,12,Sunday,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,17.79,80.0,32454.89,local,local_1,,,0,62.0,1.0,179.0,47715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,58075.4,290377.0,215814842.23999995,-0.114583599406728,1.837213964535007
1,12,Sunday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,21.25,80.0,32454.89,local,local_1,,,0,61.0,1.0,220.0,60040.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,62429.833333333336,1123737.0,190713654.2499999,-0.6229996474374155,2.41137355617709
1,12,Sunday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,95.0,80.0,32454.89,local,local_1,,,0,59063067.0,1.0,45.0,60872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,52094.5,208378.0,179584303.25,0.1488380086598296,1.1960391365090275
1,12,Sunday,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,19.9,80.0,32454.89,local,local_1,,,0,64.0,1.0,179.0,63640.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,58075.4,290377.0,215814842.23999995,-0.114583599406728,1.837213964535007
1,12,Sunday,outbound,CHECK,ICS,other_expenses,check,other,666.7,80.0,32454.89,local,local_1,,,0,63.0,1.0,159.0,65540.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52673,-0.6099360441125831,2.821914233525591
1,14,Tuesday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,570.0,80.0,32454.89,local,local_1,,,0,59063070.0,1.0,45.0,38965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,52094.5,208378.0,179584303.25,0.1488380086598296,1.1960391365090275
1,14,Tuesday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1900.0,80.0,32454.89,local,local_1,,,0,59063069.0,1.0,45.0,39114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,52094.5,208378.0,179584303.25,0.1488380086598296,1.1960391365090275
1,15,Wednesday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,228.6,80.0,32454.89,local,local_1,,,0,181425569.0,1.0,12.0,42113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,42113.0,42113.0,0.0,0.0,0.0
1,16,Thursday,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,43.58,80.0,32454.89,local,local_1,,,0,65.0,1.0,175.0,44115.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,52077.5,104155.0,63401406.25,0.0,1.0
1,16,Thursday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,gift,other,42.0,80.0,32454.89,local,local_1,,,0,116360027.0,1.0,67.0,74119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,60998.16666666666,365989.0,172955871.1388889,-0.6834415161228204,1.650188506370802
1,18,Saturday,outbound,SDD,BACS,utilities,phone_internet,other,42.58,80.0,32454.89,local,local_1,,,0,66.0,1.0,185.0,22222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,47863.0,430767.0,605317998.4444444,-0.2653224453761376,1.554370908110808
1,18,Saturday,outbound,OTHER,OTHER,other_expenses,other,other,500.0,80.0,32454.89,local,local_1,,,0,67.0,1.0,159.0,78172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52673,-0.6099360441125831,2.821914233525591
1,19,Sunday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,21.0,80.0,32454.89,local,local_1,,,0,115394738.0,1.0,65.0,32627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,31539.0,63078.0,1183744.0,0.0,1.0
1,19,Sunday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,33.0,80.0,32454.89,local,local_1,,,0,68.0,1.0,203.0,75416.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,53348.66666666666,160046.0,245643600.22222224,0.679229628556963,1.4999999999999996
1,22,Wednesday,outbound,OTHER,OTHER,insurances,other,other,10.01,80.0,32454.89,local,local_1,,,0,69.0,1.0,150.0,38262.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38262.0,38262.0,0.0,0.0,0.0
1,23,Thursday,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,63.0,80.0,32454.89,local,local_1,,,0,70.0,1.0,168.0,60040.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,57004.5,228018.0,95042600.25,-1.0718345579930504,2.260478590902437
1,26,Sunday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,30.93,80.0,32454.89,local,local_1,,,0,73.0,1.0,208.0,36366.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,62099.333333333336,745192.0,224618011.0555555,-0.4417780510734621,2.024205544826508
1,26,Sunday,outbound,SDD,BACS,utilities,domestic_utilities,electricity_gas_bill,101.6,80.0,32454.89,local,local_1,,,0,71.0,1.0,117.0,38262.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,58222.0,465776.0,378037903.75000006,-0.3647141808551199,1.4627041200869957
1,26,Sunday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,24.44,80.0,32454.89,local,local_1,,,0,72.0,1.0,208.0,60223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,62099.333333333336,745192.0,224618011.0555555,-0.4417780510734621,2.024205544826508
1,28,Tuesday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,41.2,80.0,32454.89,local,local_1,,,0,74.0,1.0,206.0,40515.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,50360.72727272728,553968.0,256952995.107438,0.3607090255553432,1.63178979940525
1,30,Thursday,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,14.7,80.0,32454.89,local,local_1,,,0,75.0,1.0,174.0,79016.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,56525.6,565256.0,301573410.84000003,0.3145486704325788,1.292603934509577
2,1,Saturday,inbound,WIRE TRANSFER,BACS,income,pension,other,901.6,80.0,32454.89,local,local_1,,,0,76.0,1.0,160.0,50.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.5,35.285714285714285,741.0,287.3469387755102,-0.3527722050231137,1.6745855258910127
2,2,Sunday,outbound,CARD,Visa/Mastercard,shopping,clothing,other,19.99,80.0,32454.89,local,local_1,,,0,77.0,1.0,110.0,44115.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,50501.22222222222,454511.0,110731974.17283954,0.7115487598912252,2.2684676013241165
2,3,Monday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,26.67,80.0,32454.89,local,local_1,,,0,79.0,1.0,203.0,40515.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,53348.66666666666,160046.0,245643600.22222224,0.679229628556963,1.4999999999999996
2,3,Monday,inbound,WIRE TRANSFER,FPS,insurances,other,other,81.48,80.0,32454.89,local,local_1,,,0,78.0,1.0,151.0,64968.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,73765.5,147531.0,77396006.25,0.0,1.0
