transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id
170009116,1000001,9,16,Wednesday,15,37,37,outbound,CARD,Visa/Mastercard,shopping,clothing,other,66.29,clothing_36
170009406,1000001,9,18,Friday,0,26,48,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,751.0,1000003
170009117,1000001,9,18,Friday,15,36,36,outbound,CARD,Visa/Mastercard,transportation,car,fuel,64.0,fuel_36
170009119,1000001,9,23,Wednesday,3,0,0,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,45.90676519912417,supermarket_groceries_141
170009120,1000001,9,24,Thursday,13,22,22,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,57.6,supermarket_groceries_78
170009121,1000001,9,25,Friday,12,2,22,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,322.89647647924016,cash_75
170009122,1000001,9,26,Saturday,19,50,50,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,59.46,supermarket_groceries_7
170009123,1000001,9,29,Tuesday,12,19,19,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,27.89,supermarket_groceries_7
170009124,1000001,10,6,Tuesday,12,19,19,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,32.06,supermarket_groceries_187
170009125,1000001,10,12,Monday,16,36,36,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,25.63,supermarket_groceries_104
170009126,1000001,10,13,Tuesday,0,14,10,outbound,OTHER,OTHER,commissions_bank_fees,other,other,8.3019364600915,bank_commission_1
170009127,1000001,10,14,Wednesday,21,56,56,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,38.35,supermarket_groceries_187
170009442,1000001,10,15,Thursday,2,43,38,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,661.0,1000003
170009129,1000001,10,15,Thursday,15,55,39,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,142.50826777305338,cash_75
170009128,1000001,10,15,Thursday,21,38,1,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,184.48,1762310
170009132,1000001,10,16,Friday,9,4,4,outbound,CARD,Visa/Mastercard,shopping,other,other,3.2,online_shopping_12
170009131,1000001,10,16,Friday,16,39,56,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,150.0,cash_75
170009133,1000001,10,18,Sunday,9,3,3,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,36.77,supermarket_groceries_141
170009134,1000001,10,22,Thursday,20,54,54,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,23.62,supermarket_groceries_7
170009135,1000001,10,23,Friday,7,1,1,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,24.64,supermarket_groceries_187
170009136,1000001,10,27,Tuesday,18,49,49,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,33.49,supermarket_groceries_78
170009137,1000001,10,29,Thursday,16,39,39,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,9.284581857513082,pharmacy_45
170009138,1000001,10,30,Friday,17,45,45,outbound,CARD,Visa/Mastercard,transportation,car,fuel,64.0,fuel_36
170009139,1000001,11,4,Wednesday,8,3,3,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,44.45,supermarket_groceries_78
170009140,1000001,11,4,Wednesday,11,15,15,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,41.90145871124856,supermarket_groceries_187
170009141,1000001,11,6,Friday,14,9,13,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,150.0,cash_75
170009467,1000001,11,10,Tuesday,15,4,4,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,68.2,1000003
170009143,1000001,11,12,Thursday,1,0,0,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,27.42,supermarket_groceries_7
170009144,1000001,11,12,Thursday,4,0,0,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,73.29458012512603,supermarket_groceries_7
170009145,1000001,11,12,Thursday,14,51,7,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,216.81526366225071,cash_75
170009472,1000001,11,13,Friday,14,43,47,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,688.0,1000003
170009147,1000001,11,15,Sunday,14,31,31,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,40.93,supermarket_groceries_7
170009148,1000001,11,24,Tuesday,17,43,43,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,30.663195676903527,supermarket_groceries_104
170009149,1000001,11,28,Saturday,8,12,12,outbound,CARD,Visa/Mastercard,transportation,car,fuel,64.0,fuel_36
170009150,1000001,11,30,Monday,16,40,40,outbound,CARD,Visa/Mastercard,shopping,clothing,other,114.48353129428557,clothing_36
170009152,1000001,12,2,Wednesday,6,1,1,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,11.312738990241982,supermarket_groceries_7
170009153,1000001,12,2,Wednesday,10,9,9,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,43.67375368566293,supermarket_groceries_104
170009151,1000001,12,2,Wednesday,19,51,51,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,48.13,supermarket_groceries_104
170009154,1000001,12,7,Monday,17,44,44,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,56.34,supermarket_groceries_104
170009155,1000001,12,11,Friday,8,2,2,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,55.84,supermarket_groceries_104
170009156,1000001,12,11,Friday,16,39,39,outbound,CARD,Visa/Mastercard,shopping,other,other,47.84,online_shopping_12
170009157,1000001,12,13,Sunday,14,30,30,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,18.56,supermarket_groceries_78
170009158,1000001,12,22,Tuesday,8,4,4,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,53.686619482848805,supermarket_groceries_78
170009159,1000001,12,22,Tuesday,12,21,21,outbound,CARD,Visa/Mastercard,shopping,clothing,other,3.2,clothing_36
170009521,1000001,12,23,Wednesday,18,49,24,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,547.0,1000003
170009160,1000001,12,23,Wednesday,23,59,59,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,25.21053828730798,supermarket_groceries_104
170009162,1000001,12,26,Saturday,10,11,11,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,64.15804844787314,supermarket_groceries_78
170009163,1000001,12,30,Wednesday,18,45,45,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,77.55815718940488,supermarket_groceries_104
170009164,1000001,12,31,Thursday,8,3,3,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,25.49,supermarket_groceries_7
170009165,1000002,7,1,Wednesday,0,18,57,outbound,OTHER,OTHER,commissions_bank_fees,other,other,12.54,bank_commission_1
170009167,1000002,10,1,Thursday,0,2,25,outbound,OTHER,OTHER,commissions_bank_fees,other,other,1.67,bank_commission_1
170009166,1000002,10,1,Thursday,0,23,25,outbound,OTHER,OTHER,commissions_bank_fees,other,other,12.54,bank_commission_1
170009427,1000002,10,4,Sunday,11,9,25,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,14.4,1000003
170009169,1000002,10,15,Thursday,0,14,14,outbound,OTHER,OTHER,commissions_bank_fees,other,other,13.33074930438182,bank_commission_1
170009170,1000003,1,2,Thursday,10,50,37,outbound,OTHER,OTHER,transportation,car,highway_tolls,5.76,highway_tolls_1
170009172,1000003,1,4,Saturday,13,23,23,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,43.65,supermarket_groceries_42
170009171,1000003,1,4,Saturday,19,7,35,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,320.0,957618
170009174,1000003,1,5,Sunday,9,0,12,outbound,OTHER,OTHER,taxes,other,other,13.76,taxes_1
170009173,1000003,1,5,Sunday,17,30,28,outbound,SDD,BACS,other_expenses,other,other,160.0,other_1
170009175,1000003,1,7,Tuesday,17,21,3,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,150.0,cash_104
170009176,1000003,1,8,Wednesday,0,0,44,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,4918.4,work_income_25
170009178,1000003,1,15,Wednesday,13,33,33,outbound,CARD,Visa/Mastercard,health,medical_visits_exams,other,112.0,medical_visit_44
170009177,1000003,1,15,Wednesday,15,1,49,inbound,OTHER,OTHER,income,other_income,other_uncategorized_income,112.0,other_1
170009179,1000003,1,16,Thursday,14,35,35,outbound,CARD,Visa/Mastercard,transportation,car,fuel,64.0,fuel_36
170009180,1000003,1,16,Thursday,18,52,52,outbound,CARD,Visa/Mastercard,home,other,other,54.24,furniture_2
170009181,1000003,1,19,Sunday,8,51,32,outbound,WIRE TRANSFER,FPS,home,rent_paid,other,576.0,149245
170009182,1000003,1,20,Monday,7,6,22,outbound,SDD,BACS,loans_financing,financing,other,59.76,financing_1
170009183,1000003,1,20,Monday,9,9,9,outbound,CARD,Visa/Mastercard,health,medical_visits_exams,other,51.04,medical_visit_44
170009184,1000003,1,22,Wednesday,12,19,19,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,26.72,supermarket_groceries_25
170009185,1000003,1,23,Thursday,10,5,5,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,72.54,pharmacy_71
170009187,1000003,1,23,Thursday,12,7,7,outbound,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,15.36,restaurants_takeaway_186
170009186,1000003,1,23,Thursday,12,22,22,outbound,CARD,Visa/Mastercard,leisure,sports,other,52.77,sports_74
170009188,1000003,1,26,Sunday,12,26,53,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,150.0,cash_71
170009189,1000003,1,27,Monday,21,57,57,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,87.95,supermarket_groceries_5
170009190,1000003,1,28,Tuesday,10,49,11,outbound,SDD,BACS,leisure,television,other,40.94,television_2
170009191,1000003,1,29,Wednesday,11,14,43,outbound,SDD,BACS,other_expenses,other,other,160.0,other_1
170009192,1000003,2,1,Saturday,10,3,3,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,85.6,pharmacy_26
170009193,1000003,2,3,Monday,10,51,16,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1181.0,1000001
170009194,1000003,2,4,Tuesday,23,59,59,outbound,CARD,Visa/Mastercard,transportation,car,fuel,64.0,fuel_82
170009195,1000003,2,8,Saturday,17,25,32,outbound,SDD,BACS,other_expenses,other,other,240.0,other_1
170009197,1000003,2,9,Sunday,0,0,46,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,2321.6,work_income_25
170009198,1000003,2,9,Sunday,15,34,34,outbound,CARD,Visa/Mastercard,home,decorations_plants_garden,other,69.6,gardening_12
170009196,1000003,2,9,Sunday,18,54,54,outbound,SDD,BACS,utilities,domestic_utilities,multi_services,136.08,domestic_utilities_6
170009200,1000003,2,10,Monday,10,19,19,outbound,CARD,Visa/Mastercard,transportation,car,fuel,32.0,fuel_150
170009199,1000003,2,10,Monday,19,10,21,outbound,CARD,Visa/Mastercard,professional_services,other,other,112.0,professional_services_106
170009201,1000003,2,11,Tuesday,15,54,47,outbound,CARD,Visa/Mastercard,professional_services,other,other,28.8,professional_services_106
170009202,1000003,2,14,Friday,16,44,45,outbound,OTHER,OTHER,transportation,car,highway_tolls,6.7,highway_tolls_1
170009203,1000003,2,17,Monday,12,25,25,outbound,CARD,Visa/Mastercard,leisure,sports,other,12.59,sports_38
170009204,1000003,2,18,Tuesday,20,53,53,outbound,CARD,Visa/Mastercard,transportation,car,fuel,88.32,fuel_35
170009205,1000003,2,19,Wednesday,22,7,13,outbound,WIRE TRANSFER,FPS,home,rent_paid,other,576.0,149245
170009208,1000003,2,22,Saturday,11,6,25,outbound,CARD,Visa/Mastercard,professional_services,public_administration_services,postal_services,120.0,public_administration_services_162
170009206,1000003,2,22,Saturday,12,57,57,outbound,SDD,BACS,loans_financing,financing,other,59.76,financing_1
170009207,1000003,2,22,Saturday,14,31,31,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,25.6,pharmacy_71
170009210,1000003,2,23,Sunday,13,15,15,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,40.0,pharmacy_56
170009209,1000003,2,23,Sunday,14,46,0,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,100.0,cash_70
170009211,1000003,2,26,Wednesday,12,49,15,outbound,SDD,BACS,leisure,television,other,40.94,television_2
170009213,1000003,2,27,Thursday,15,35,35,outbound,CARD,Visa/Mastercard,shopping,clothing,other,23.98,clothing_23
170009212,1000003,2,27,Thursday,16,41,41,outbound,CARD,Visa/Mastercard,transportation,car,fuel,64.0,fuel_35
170009214,1000003,3,1,Sunday,13,56,31,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,122.2,1000001
170009215,1000003,3,2,Monday,22,18,46,outbound,SDD,BACS,utilities,domestic_utilities,multi_services,65.57,domestic_utilities_6
170009216,1000003,3,3,Tuesday,22,58,58,outbound,CARD,Visa/Mastercard,transportation,car,fuel,32.0,fuel_82
170009217,1000003,3,9,Monday,0,0,13,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,2299.2,work_income_25
170009218,1000003,3,13,Friday,19,23,43,outbound,CARD,Visa/Mastercard,professional_services,other,other,26.56,professional_services_106
170009220,1000003,3,16,Monday,15,35,35,outbound,CARD,Visa/Mastercard,home,decorations_plants_garden,other,55.6,gardening_12
170009219,1000003,3,16,Monday,19,50,50,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,68.56,supermarket_groceries_141
170009221,1000003,3,18,Wednesday,15,30,30,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,49.63,supermarket_groceries_25
170009222,1000003,3,19,Thursday,11,9,46,outbound,SDD,BACS,other_expenses,other,other,160.0,other_1
170009223,1000003,3,19,Thursday,17,42,31,outbound,WIRE TRANSFER,FPS,home,rent_paid,other,576.0,149245
170009224,1000003,3,20,Friday,13,23,23,outbound,CARD,Visa/Mastercard,home,other,other,44.59,furniture_2
170009226,1000003,3,22,Sunday,9,52,17,outbound,OTHER,OTHER,transportation,car,highway_tolls,4.48,highway_tolls_1
170009227,1000003,3,22,Sunday,18,47,47,outbound,CARD,Visa/Mastercard,transportation,car,fuel,32.0,fuel_75
170009225,1000003,3,22,Sunday,23,25,59,outbound,SDD,BACS,loans_financing,financing,other,59.76,financing_1
170009228,1000003,3,25,Wednesday,14,25,25,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,84.22,pharmacy_71
