transaction_id,source,target,month,day,weekday,hour,min,sec,channel,payment_system,category_0,category_1,category_2,amount,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
183773659,cash_41,1080909,9,18,Friday,20,40,17,OTHER,LINK,income,other_income,cash_deposits,2150.0,30.0,1588.8809999999999,local,local_2,laundering_schema_4,laundering_schema_4_id46,1
296712131,1745617,cash_122,1,9,Thursday,17,13,57,CARD,LINK,other_expenses,cash_withdrawal,other,510.0,60.0,22632.07,local,local_3,laundering_schema_7,laundering_schema_7_id106,1
257459485,1514453,cash_123,5,19,Tuesday,15,35,59,CARD,LINK,other_expenses,cash_withdrawal,other,860.0,35.0,31968.144000000004,large,large_2,laundering_schema_6,laundering_schema_6_id61,1
227111402,cryptocurrency_exchange_6,1336196,4,12,Sunday,7,8,57,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,2010.0,55.0,162178.775,large_digital,large_digital_1,laundering_schema_2,laundering_schema_2_id65,1
93940781,552816,cash_153,3,4,Wednesday,7,22,0,CARD,LINK,other_expenses,cash_withdrawal,other,150.0,60.0,2870.1400000000003,local,local_1,laundering_schema_5,laundering_schema_5_id173,1
241150831,cryptocurrency_exchange_9,1418381,6,26,Friday,22,33,37,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,3931.2,35.0,4442.19099890747,large,large_2,laundering_schema_2,laundering_schema_2_id128,1
237682079,1397831,cash_38,6,6,Saturday,16,53,0,CARD,LINK,other_expenses,cash_withdrawal,other,300.0,50.0,2789.1240000000003,local,local_3,laundering_schema_7,laundering_schema_7_id42,1
258445205,1520308,cash_117,9,30,Wednesday,8,58,50,CARD,LINK,other_expenses,cash_withdrawal,other,600.0,30.0,7494.617,large_digital,large_digital_1,laundering_schema_7,laundering_schema_7_id66,1
241442533,1420101,cash_105,11,2,Monday,17,35,44,CARD,LINK,other_expenses,cash_withdrawal,other,850.0,40.0,126349.98400000001,large,large_2,laundering_schema_7,laundering_schema_7_id103,1
178742109,1051393,cash_189,5,5,Tuesday,20,55,28,CARD,LINK,other_expenses,cash_withdrawal,other,530.0,25.0,43550.802,local,local_2,laundering_schema_6,laundering_schema_6_id38,1
4087935,24056,cash_14,9,21,Monday,15,13,43,CARD,LINK,other_expenses,cash_withdrawal,other,1000.0,20.0,4116.98,large_digital,large_digital_1,laundering_schema_7,laundering_schema_7_id104,1
145584725,855891,cash_22,5,11,Monday,18,48,50,CARD,LINK,other_expenses,cash_withdrawal,other,660.0,70.0,182778.06,local,local_2,laundering_schema_5,laundering_schema_5_id157,1
136938210,805256,166280,9,2,Wednesday,20,22,38,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,4459.19,55.0,14110.83,local,local_1,laundering_schema_4,laundering_schema_4_id14,1
22624147,132993,1249090,2,10,Monday,23,57,36,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1720.0,30.0,7435.79,large,large_2,laundering_schema_3,laundering_schema_3_id2,1
108026856,635621,cash_13,6,27,Saturday,12,39,44,CARD,LINK,other_expenses,cash_withdrawal,other,600.0,35.0,22957.424,local,local_2,laundering_schema_7,laundering_schema_7_id15,1
33305737,195884,cash_16,7,26,Sunday,9,9,35,CARD,LINK,other_expenses,cash_withdrawal,other,600.0,40.0,491900.54400000005,local,local_1,laundering_schema_5,laundering_schema_5_id199,1
301384642,1773127,503026,8,22,Saturday,9,20,21,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1060.0,45.0,261584.98899999997,large,large_2,laundering_schema_3,laundering_schema_3_id79,1
6880907,40424,cash_61,9,6,Sunday,9,9,15,CARD,LINK,other_expenses,cash_withdrawal,other,240.0,20.0,13237.545999999998,local,local_1,laundering_schema_7,laundering_schema_7_id165,1
239964804,1411313,110825,9,22,Tuesday,14,34,48,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,8479.74,55.0,44986.49,large,large_1,laundering_schema_1,laundering_schema_1_id59,1
57014820,335645,cash_87,10,11,Sunday,11,36,51,CARD,LINK,other_expenses,cash_withdrawal,other,910.0,80.0,60998.44,large,large_1,laundering_schema_7,laundering_schema_7_id99,1
297186542,1748367,cryptocurrency_exchange_4,6,4,Thursday,20,5,13,OTHER,OTHER,financial_assets,cryptocurrency,purchase,170.0,35.0,31696.96,large,large_2,laundering_schema_3,laundering_schema_3_id110,1
195283460,1148779,cash_194,4,23,Thursday,12,15,51,CARD,LINK,other_expenses,cash_withdrawal,other,920.0,60.0,16562.94,large,large_1,laundering_schema_5,laundering_schema_5_id123,1
17124905,cryptocurrency_exchange_5,100625,5,9,Saturday,4,33,35,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,3500.0,45.0,43804.52,large,large_1,laundering_schema_1,laundering_schema_1_id114,1
297715222,1751545,1751544,2,23,Sunday,20,17,23,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2504.19,35.0,8215.175202614348,small_digital,small_digital_2,laundering_schema_1,laundering_schema_1_id104,1
179145837,1053759,cryptocurrency_exchange_4,8,16,Sunday,23,56,47,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,purchase,761.0,45.0,40451.536,local,local_2,laundering_schema_3,laundering_schema_3_id96,1
262587546,1544859,cryptocurrency_exchange_1,5,17,Sunday,15,50,57,OTHER,OTHER,financial_assets,cryptocurrency,purchase,402.0,40.0,555349.974,local,local_3,laundering_schema_3,laundering_schema_3_id175,1
250063398,1471036,cash_94,8,29,Saturday,15,16,0,CARD,LINK,other_expenses,cash_withdrawal,other,160.0,40.0,19126.928,large,large_2,laundering_schema_7,laundering_schema_7_id36,1
159677927,938972,cash_45,5,21,Thursday,14,27,13,CARD,LINK,other_expenses,cash_withdrawal,other,540.0,35.0,35327.955,large,large_1,laundering_schema_7,laundering_schema_7_id143,1
49594648,291970,cash_86,8,18,Tuesday,14,55,52,CARD,LINK,other_expenses,cash_withdrawal,other,600.0,25.0,48545.44,large,large_1,laundering_schema_6,laundering_schema_6_id157,1
256619863,1509424,cryptocurrency_exchange_3,3,31,Tuesday,10,38,9,OTHER,OTHER,financial_assets,cryptocurrency,purchase,2867.0,45.0,21161.312,large,large_2,laundering_schema_3,laundering_schema_3_id82,1
262748305,1545754,cash_142,11,10,Tuesday,19,59,16,CARD,LINK,other_expenses,cash_withdrawal,other,350.0,50.0,2583.542,large,large_2,laundering_schema_7,laundering_schema_7_id1,1
85451262,foreign_5,503026,8,17,Monday,9,14,11,FOREIGN WIRE TRANSFER,CHAPS,income,other_income,other_uncategorized_income,1960.0,60.0,13739.737641943797,local,local_1,laundering_schema_3,laundering_schema_3_id79,1
19436900,114234,cash_179,3,7,Saturday,15,18,53,CARD,LINK,other_expenses,cash_withdrawal,other,740.0,60.0,23358.71,large,large_1,laundering_schema_6,laundering_schema_6_id79,1
142832141,839785,cash_175,7,25,Saturday,5,50,59,CARD,LINK,other_expenses,cash_withdrawal,other,660.0,40.0,21353.618000000002,local,local_2,laundering_schema_7,laundering_schema_7_id74,1
287715094,1692746,1539100,3,21,Saturday,2,15,9,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,480.0,35.0,6116.256,large,large_2,laundering_schema_3,laundering_schema_3_id104,1
244332466,foreign_5,1437217,6,4,Thursday,1,53,41,FOREIGN WIRE TRANSFER,CHAPS,income,other_income,other_uncategorized_income,530.4,45.0,24726.56,large_digital,large_digital_1,laundering_schema_5,laundering_schema_5_id183,1
254873585,1499139,cryptocurrency_exchange_3,4,2,Thursday,11,20,17,OTHER,OTHER,financial_assets,cryptocurrency,purchase,484.0,25.0,9692.3,large,large_2,laundering_schema_3,laundering_schema_3_id130,1
145519724,855510,cryptocurrency_exchange_1,3,23,Monday,6,10,57,OTHER,OTHER,financial_assets,cryptocurrency,purchase,159.0,60.0,404924.094,large,large_1,laundering_schema_3,laundering_schema_3_id39,1
282562889,1662528,foreign_2,9,26,Saturday,0,36,57,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,2379.41,55.0,9366.03843336585,local,local_3,laundering_schema_2,laundering_schema_2_id129,1
48631908,cryptocurrency_exchange_9,286232,4,4,Saturday,18,52,44,OTHER,OTHER,financial_assets,cryptocurrency,sale,15550.0,30.0,14077.172239686315,local,local_1,laundering_schema_1,laundering_schema_1_id151,1
303950695,foreign_10,1788142,8,8,Saturday,0,22,8,FOREIGN WIRE TRANSFER,CHAPS,income,other_income,other_uncategorized_income,1937.5,30.0,14908.751,local,local_3,laundering_schema_5,laundering_schema_5_id9,1
180587143,1062294,1142582,7,16,Thursday,13,32,55,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,4747.58,35.0,10791.547662871695,local,local_2,laundering_schema_1,laundering_schema_1_id179,1
149065205,cryptocurrency_exchange_9,876448,7,12,Sunday,1,15,15,OTHER,OTHER,financial_assets,cryptocurrency,sale,6746.6,20.0,-48.76943400599376,local,local_2,laundering_schema_2,laundering_schema_2_id3,1
166842170,foreign_4,981333,7,31,Friday,6,45,35,FOREIGN WIRE TRANSFER,CHAPS,income,other_income,other_uncategorized_income,1310.0,60.0,11955.391,large,large_1,laundering_schema_3,laundering_schema_3_id136,1
3383701,19924,cash_146,6,22,Monday,19,5,57,CARD,LINK,other_expenses,cash_withdrawal,other,210.0,20.0,3141.1510000000003,local,local_1,laundering_schema_7,laundering_schema_7_id74,1
74988210,441265,970981,1,7,Tuesday,5,21,30,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,330.0,60.0,540876.1919999999,local,local_1,laundering_schema_3,laundering_schema_3_id18,1
306191361,1801341,681513,7,11,Saturday,19,11,31,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,9900.0,40.0,110848.185,local,local_3,laundering_schema_6,laundering_schema_6_id146,1
285788483,cryptocurrency_exchange_10,1681443,5,21,Thursday,4,59,21,OTHER,OTHER,financial_assets,cryptocurrency,sale,1150.0,55.0,103797.98000000001,large,large_2,laundering_schema_1,laundering_schema_1_id126,1
256156249,1506670,cash_66,8,10,Monday,21,27,28,CARD,LINK,other_expenses,cash_withdrawal,other,310.0,40.0,6416.549999999999,small_digital,small_digital_2,laundering_schema_7,laundering_schema_7_id88,1
222335640,1308111,cash_90,4,8,Wednesday,17,10,28,CARD,LINK,other_expenses,cash_withdrawal,other,330.0,25.0,13802.016000000001,large_digital,large_digital_1,laundering_schema_7,laundering_schema_7_id195,1
34672925,203987,cryptocurrency_exchange_2,4,1,Wednesday,22,13,2,OTHER,OTHER,financial_assets,cryptocurrency,purchase,224.0,40.0,8648.99,local,local_1,laundering_schema_3,laundering_schema_3_id149,1
7813533,45990,cash_105,2,2,Sunday,19,43,24,CARD,LINK,other_expenses,cash_withdrawal,other,550.0,55.0,1608.4726613892644,local,local_1,laundering_schema_6,laundering_schema_6_id161,1
191924588,1129000,cash_22,7,27,Monday,21,29,38,CARD,LINK,other_expenses,cash_withdrawal,other,710.0,55.0,192016.116,local,local_2,laundering_schema_5,laundering_schema_5_id96,1
67540193,397441,cash_42,6,14,Sunday,15,23,47,CARD,LINK,other_expenses,cash_withdrawal,other,880.0,20.0,63606.224,local,local_1,laundering_schema_7,laundering_schema_7_id61,1
276684284,1627912,cash_153,4,17,Friday,19,58,13,CARD,LINK,other_expenses,cash_withdrawal,other,360.0,30.0,19580.108,large,large_2,laundering_schema_7,laundering_schema_7_id51,1
47845326,281593,cash_65,5,17,Sunday,8,32,19,CARD,LINK,other_expenses,cash_withdrawal,other,210.0,45.0,12122.084,large,large_1,laundering_schema_5,laundering_schema_5_id163,1
144637573,cryptocurrency_exchange_6,850375,2,5,Wednesday,6,22,20,OTHER,OTHER,financial_assets,cryptocurrency,sale,1400.0,60.0,42722.25,local,local_2,laundering_schema_1,laundering_schema_1_id161,1
306196837,1801369,cash_80,8,22,Saturday,18,42,21,CARD,LINK,other_expenses,cash_withdrawal,other,600.0,35.0,4882.072,large,large_2,laundering_schema_7,laundering_schema_7_id76,1
71985380,foreign_8,423623,7,9,Thursday,17,20,16,FOREIGN WIRE TRANSFER,CHAPS,income,other_income,other_uncategorized_income,633.6,30.0,121518.54699999999,local,local_1,laundering_schema_5,laundering_schema_5_id35,1
68142353,401028,1279856,6,24,Wednesday,6,27,47,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,980.0,25.0,2744.23,large_digital,large_digital_1,laundering_schema_3,laundering_schema_3_id25,1
233928498,1376104,foreign_1,7,7,Tuesday,17,52,32,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,982.17,55.0,9659.61,local,local_3,laundering_schema_4,laundering_schema_4_id34,1
187109634,1100677,cash_137,7,21,Tuesday,13,36,42,CARD,LINK,other_expenses,cash_withdrawal,other,960.0,30.0,2665.229375993991,large,large_1,laundering_schema_7,laundering_schema_7_id109,1
84532713,497567,777964,3,23,Monday,21,43,13,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,720.0,35.0,17784.24,local,local_1,laundering_schema_4,laundering_schema_4_id196,1
227884376,1340727,cryptocurrency_exchange_6,2,3,Monday,14,56,18,OTHER,OTHER,financial_assets,cryptocurrency,purchase,1704.0,60.0,29302.728,large,large_2,laundering_schema_3,laundering_schema_3_id191,1
213912774,foreign_4,1258261,3,31,Tuesday,11,58,7,FOREIGN WIRE TRANSFER,CHAPS,income,other_income,other_uncategorized_income,3700.0,40.0,21695.336000000003,large,large_2,laundering_schema_7,laundering_schema_7_id28,1
47803488,281334,cash_190,2,8,Saturday,21,10,46,CARD,LINK,other_expenses,cash_withdrawal,other,380.0,55.0,1535.84,large,large_1,laundering_schema_7,laundering_schema_7_id139,1
264363419,foreign_5,1555313,10,16,Friday,9,22,48,FOREIGN WIRE TRANSFER,CHAPS,income,other_income,other_uncategorized_income,550.0,55.0,63754.054000000004,large,large_2,laundering_schema_3,laundering_schema_3_id126,1
263380675,1549544,cryptocurrency_exchange_8,9,17,Thursday,23,54,30,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,purchase,685.0,55.0,395378.486,local,local_3,laundering_schema_3,laundering_schema_3_id17,1
88724243,522327,cryptocurrency_exchange_7,4,13,Monday,23,34,36,OTHER,OTHER,financial_assets,cryptocurrency,purchase,386.0,25.0,9201.72,small_digital,small_digital_1,laundering_schema_3,laundering_schema_3_id84,1
113116185,cryptocurrency_exchange_5,665772,9,4,Friday,16,3,49,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,16050.0,25.0,8904.21,local,local_2,laundering_schema_1,laundering_schema_1_id191,1
24529015,144164,cash_46,2,24,Monday,4,49,6,CARD,LINK,other_expenses,cash_withdrawal,other,1050.0,25.0,-274.9150786978962,small_digital,small_digital_2,laundering_schema_6,laundering_schema_6_id42,1
79406778,467209,cash_196,5,15,Friday,11,42,35,CARD,LINK,other_expenses,cash_withdrawal,other,220.0,30.0,368888.591,large,large_1,laundering_schema_5,laundering_schema_5_id173,1
245572869,1444486,cash_136,7,22,Wednesday,20,54,59,CARD,LINK,other_expenses,cash_withdrawal,other,700.0,35.0,238120.67299999998,local,local_3,laundering_schema_6,laundering_schema_6_id84,1
77264214,454671,cash_45,6,29,Monday,11,16,28,CARD,LINK,other_expenses,cash_withdrawal,other,970.0,35.0,225.53108351416225,large,large_1,laundering_schema_6,laundering_schema_6_id172,1
297364144,1749431,cryptocurrency_exchange_6,7,28,Tuesday,13,19,4,OTHER,OTHER,financial_assets,cryptocurrency,purchase,1014.0,25.0,11245.663,local,local_3,laundering_schema_3,laundering_schema_3_id95,1
141522701,832088,cash_21,8,4,Tuesday,8,47,43,CARD,LINK,other_expenses,cash_withdrawal,other,410.0,40.0,4626.464,local,local_2,laundering_schema_7,laundering_schema_7_id95,1
303203240,1783713,cash_172,2,13,Thursday,23,30,59,CARD,LINK,other_expenses,cash_withdrawal,other,740.0,65.0,271325.95,local,local_3,laundering_schema_5,laundering_schema_5_id142,1
289611547,1703885,foreign_7,2,13,Thursday,4,57,0,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,1412.27,45.0,13546.572000000002,large,large_2,laundering_schema_2,laundering_schema_2_id74,1
87121106,cryptocurrency_exchange_10,512865,2,20,Thursday,18,50,8,OTHER,OTHER,financial_assets,cryptocurrency,sale,2993.0,55.0,42420.511692071486,large_digital,large_digital_1,laundering_schema_2,laundering_schema_2_id172,1
108718018,639644,cash_105,6,3,Wednesday,11,36,38,CARD,LINK,other_expenses,cash_withdrawal,other,830.0,70.0,6993.382762905965,local,local_2,laundering_schema_6,laundering_schema_6_id199,1
60659740,cryptocurrency_exchange_5,357018,1,22,Wednesday,8,32,45,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,1762.1,40.0,90631.437,large,large_1,laundering_schema_2,laundering_schema_2_id109,1
172078893,1012267,cash_6,6,24,Wednesday,3,15,0,CARD,LINK,other_expenses,cash_withdrawal,other,770.0,35.0,1699.5735654554283,large,large_1,laundering_schema_6,laundering_schema_6_id78,1
194247790,1142570,cash_150,3,25,Wednesday,8,18,44,CARD,LINK,other_expenses,cash_withdrawal,other,580.0,85.0,73589.74,local,local_2,laundering_schema_6,laundering_schema_6_id17,1
140119089,823760,cash_165,7,18,Saturday,20,53,5,CARD,LINK,other_expenses,cash_withdrawal,other,460.0,50.0,164964.954,local,local_2,laundering_schema_7,laundering_schema_7_id22,1
231936410,1364467,cash_164,8,18,Tuesday,14,0,15,CARD,LINK,other_expenses,cash_withdrawal,other,760.0,60.0,-149.28293648859412,local,local_3,laundering_schema_6,laundering_schema_6_id151,1
215105545,1265318,1672792,7,29,Wednesday,11,35,32,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3504.6,40.0,19391.81152690394,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id167,1
300029114,1765121,cash_133,8,2,Sunday,10,2,27,CARD,LINK,other_expenses,cash_withdrawal,other,210.0,45.0,77139.63,large,large_2,laundering_schema_5,laundering_schema_5_id23,1
34251048,201450,1766789,7,5,Sunday,8,10,51,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,768.0,35.0,81355.936,large,large_2,laundering_schema_5,laundering_schema_5_id130,1
109617283,644989,1466843,2,18,Tuesday,17,32,36,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2520.0,30.0,27926.327,large_digital,large_digital_1,laundering_schema_3,laundering_schema_3_id167,1
101832318,599358,599357,8,21,Friday,19,42,29,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1869.3,40.0,6205.323897278864,local,local_1,laundering_schema_6,laundering_schema_6_id66,1
135898110,799235,595849,6,6,Saturday,8,46,18,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1430.0,30.0,3139.2000000000003,large,large_1,laundering_schema_3,laundering_schema_3_id156,1
205876712,1211113,cash_91,8,15,Saturday,17,2,44,CARD,LINK,other_expenses,cash_withdrawal,other,360.0,35.0,532898.082,local,local_3,laundering_schema_5,laundering_schema_5_id183,1
163667063,962358,cryptocurrency_exchange_6,2,1,Saturday,7,28,6,OTHER,OTHER,financial_assets,cryptocurrency,purchase,329.0,65.0,64441.23,local,local_2,laundering_schema_3,laundering_schema_3_id191,1
111222238,654543,cash_37,9,11,Friday,10,35,12,CARD,LINK,other_expenses,cash_withdrawal,other,470.0,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
91032894,535818,cash_85,4,9,Thursday,19,33,20,CARD,LINK,other_expenses,cash_withdrawal,other,550.0,30.0,14475.008,large,large_1,laundering_schema_7,laundering_schema_7_id156,1
108918427,cryptocurrency_exchange_6,640867,9,5,Saturday,9,25,46,OTHER,OTHER,financial_assets,cryptocurrency,sale,4850.0,40.0,57397.352999999996,large,large_1,laundering_schema_1,laundering_schema_1_id94,1
239794015,cryptocurrency_exchange_8,1410321,9,7,Monday,7,9,41,OTHER,OTHER,financial_assets,cryptocurrency,sale,9500.0,40.0,106110.07,local,local_3,laundering_schema_1,laundering_schema_1_id146,1
11277512,66176,cash_112,1,13,Monday,16,37,32,CARD,LINK,other_expenses,cash_withdrawal,other,410.0,30.0,236046.918,large,large_1,laundering_schema_7,laundering_schema_7_id134,1
